region,adm1_pcode,adm1_name,adm2_pcode,adm2_name,pop_type,strata_id,n_pop,N_hh,n_hex,selection_type,certainty_stratum,excluded_infeasible,clusters_target_stage1,achieved_clusters,m_used,ICC,DEFF,expected_households_stage1,target_sample,achieved_sample,confidence_level_pct,target_moe_pct,projected_moe_pct,realized_moe_pct,coverage_status,exclusion_reason,partners_covering
NE,NG008,Borno,NG008024,Monguno,non_idp,non_idp_NG008024,205049.8247871399,34174.97079785665,117,pps,FALSE,FALSE,17,12,6,0.06,1.3,102,102,104,90,10,NA,9.181144015172174,covered,none,Street Child of Nigeria
NE,NG008,Borno,NG008025,Ngala,non_idp,non_idp_NG008025,45467.43813705444,7577.90635617574,62,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.222630684208767,covered,none,CARE
NE,NG008,Borno,NG008026,Nganzai,non_idp,non_idp_NG008026,204562.61185073853,34093.76864178976,159,pps,FALSE,FALSE,17,18,6,0.06,1.3,102,102,91,90,10,NA,9.816897256704527,covered,none,FACT
NE,NG008,Borno,NG008027,Shani,non_idp,non_idp_NG008027,196936.64055633545,32822.77342605591,86,pps,FALSE,FALSE,17,13,6,0.06,1.3,102,102,90,90,10,NA,9.870929796708614,covered,none,FACT
NW,NG019,Kaduna,NG019007,Jema'a,non_idp,non_idp_NG019007,312479.9677658081,52079.99462763468,101,pps,FALSE,FALSE,17,14,6,0.06,1.3,102,102,102,90,10,NA,9.27571327429648,covered,none,COOPI
NW,NG019,Kaduna,NG019023,Zaria,non_idp,non_idp_NG019023,646389.6385593414,107731.6064265569,33,pps,FALSE,FALSE,17,8,6,0.06,1.3,102,102,102,90,10,NA,9.280367515350825,covered,none,COOPI
NW,NG021,Katsina,NG021001,Bakori,non_idp,non_idp_NG021001,231837.17682266235,38639.529470443726,53,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,92,90,10,NA,9.764792149938375,covered,none,FACT
NW,NG021,Katsina,NG021002,Batagarawa,non_idp,non_idp_NG021002,299857.46466064453,49976.24411010742,43,pps,FALSE,FALSE,17,13,6,0.06,1.3,102,102,102,90,10,NA,9.275333900468496,covered,none,IRC
NW,NG021,Katsina,NG021005,Bindawa,non_idp,non_idp_NG021005,205899.23796081543,34316.5396601359,41,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,102,90,10,NA,9.271047056225964,covered,none,FACT
NW,NG021,Katsina,NG021006,Charanchi,non_idp,non_idp_NG021006,221895.2792816162,36982.546546936035,42,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,102,90,10,NA,9.272033477787666,covered,none,CARE
NW,NG021,Katsina,NG021007,Dan Musa,non_idp,non_idp_NG021007,169247.14657592773,28207.85776265462,55,pps,FALSE,FALSE,17,18,6,0.06,1.3,102,102,92,90,10,NA,9.760528594878995,covered,none,FACT
NW,NG021,Katsina,NG021009,Danja,non_idp,non_idp_NG021009,157020.44081115723,26170.073468526203,41,pps,FALSE,FALSE,17,19,6,0.06,1.3,102,102,92,90,10,NA,9.759298522608542,covered,none,FACT
NW,NG021,Katsina,NG021011,Dutsi,non_idp,non_idp_NG021011,210378.75128173828,35063.12521362305,25,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.271338425655449,covered,none,FACT
NW,NG021,Katsina,NG021012,Dutsin-Ma,non_idp,non_idp_NG021012,281488.0337295532,46914.67228825887,50,pps,FALSE,FALSE,17,13,6,0.06,1.3,102,102,90,90,10,NA,9.87495990494058,covered,none,FACT
NW,NG021,Katsina,NG021014,Funtua,non_idp,non_idp_NG021014,307008.9299354553,51168.154989242554,38,pps,FALSE,FALSE,17,11,6,0.06,1.3,102,102,91,90,10,NA,9.821231671275783,covered,none,FACT
NW,NG021,Katsina,NG021015,Ingawa,non_idp,non_idp_NG021015,282978.1454925537,47163.02424875895,59,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.274773667119199,covered,none,FACT
NW,NG021,Katsina,NG021017,Kafur,non_idp,non_idp_NG021017,304676.0131492615,50779.335524876915,75,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,89,90,10,NA,9.931098432349103,covered,none,FACT
NW,NG021,Katsina,NG021019,Kankara,non_idp,non_idp_NG021019,366127.55994033813,61021.25999005636,94,pps,FALSE,FALSE,17,20,6,0.06,1.3,102,102,90,90,10,NA,9.87712921097911,covered,none,FACT
NW,NG021,Katsina,NG021020,Kankia,non_idp,non_idp_NG021020,213225.1417961121,35537.52363268534,59,pps,FALSE,FALSE,17,14,6,0.06,1.3,102,102,90,90,10,NA,9.871954900060855,covered,none,IMC
NW,NG021,Katsina,NG021022,Kurfi,non_idp,non_idp_NG021022,186299.74063110352,31049.956771850582,49,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.269607297047457,covered,none,Malteser
NW,NG021,Katsina,NG021023,Kusada,non_idp,non_idp_NG021023,155970.52949523926,25995.088249206543,37,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.266665417218332,covered,none,FACT
NW,NG021,Katsina,NG021025,Malumfashi,non_idp,non_idp_NG021025,275748.4457702637,45958.074295043945,63,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,89,90,10,NA,9.930194048365163,covered,none,FACT
NW,NG021,Katsina,NG021026,Mani,non_idp,non_idp_NG021026,231517.93840026855,38586.323066711426,54,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.272561167190478,covered,none,FACT
NW,NG021,Katsina,NG021028,Matazu,non_idp,non_idp_NG021028,179121.65754699707,29853.60959116618,42,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,92,90,10,NA,9.761399350066563,covered,none,FACT
NW,NG021,Katsina,NG021030,Rimi,non_idp,non_idp_NG021030,232248.69638824463,38708.11606470744,45,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.272599453000751,covered,none,FACT
NW,NG021,Katsina,NG021032,Safana,non_idp,non_idp_NG021032,271703.3266220093,45283.88777033488,87,pps,FALSE,FALSE,17,18,6,0.06,1.3,102,102,88,90,10,NA,9.986424077032808,covered,none,FACT
NW,NG022,Kebbi,NG022001,Aleiro,non_idp,non_idp_NG022001,117077.32178497314,19512.886964162193,25,pps,FALSE,FALSE,17,9,6,0.06,1.3,102,102,102,90,10,NA,9.260659283236542,covered,none,FACT
NW,NG022,Kebbi,NG022003,Argungu,non_idp,non_idp_NG022003,250058.90236663815,41676.48372777303,68,pps,FALSE,FALSE,17,12,6,0.06,1.3,102,102,102,90,10,NA,9.273463333316922,covered,none,CARE
NW,NG022,Kebbi,NG022004,Augie,non_idp,non_idp_NG022004,93895.49839019775,15649.249731699623,71,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,90,90,10,NA,9.85619129747057,covered,none,FACT
NW,NG022,Kebbi,NG022006,Birnin Kebbi,non_idp,non_idp_NG022006,604040.1491966248,100673.35819943744,70,pps,FALSE,FALSE,17,9,6,0.06,1.3,102,102,102,90,10,NA,9.280062221096761,covered,none,CARE
NW,NG022,Kebbi,NG022009,Fakai,non_idp,non_idp_NG022009,208391.96883010864,34731.994805018105,143,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.271210742607014,covered,none,FACT
NW,NG022,Kebbi,NG022010,Gwandu,non_idp,non_idp_NG022010,177247.8257675171,29541.30429458618,73,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.268834771100066,covered,none,Solidarités
NW,NG022,Kebbi,NG022011,Jega,non_idp,non_idp_NG022011,257889.7555541992,42981.62592569987,66,pps,FALSE,FALSE,17,9,6,0.06,1.3,102,102,90,90,10,NA,9.874101097455904,covered,none,FACT
NW,NG022,Kebbi,NG022012,Kalgo,non_idp,non_idp_NG022012,106817.31272888184,17802.88545481364,43,pps,FALSE,FALSE,17,13,6,0.06,1.3,102,102,102,90,10,NA,9.258344700702654,covered,none,FACT
NW,NG022,Kebbi,NG022013,Koko/Besse,non_idp,non_idp_NG022013,220617.5333251953,36769.588887532555,82,pps,FALSE,FALSE,17,13,6,0.06,1.3,102,102,102,90,10,NA,9.271959943981663,covered,none,CRS
NW,NG022,Kebbi,NG022014,Maiyama,non_idp,non_idp_NG022014,190313.15432739255,31718.85905456543,88,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,93,90,10,NA,9.70949620013359,covered,none,FACT
NW,NG022,Kebbi,NG022015,Ngaski,non_idp,non_idp_NG022015,210541.7227134705,35090.28711891174,140,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,88,90,10,NA,9.983631442279364,covered,none,FACT
NW,NG022,Kebbi,NG022017,Shanga,non_idp,non_idp_NG022017,246262.006275177,41043.6677125295,165,pps,FALSE,FALSE,17,18,6,0.06,1.3,102,102,93,90,10,NA,9.712704277278867,covered,none,FACT
NW,NG022,Kebbi,NG022018,Suru,non_idp,non_idp_NG022018,216020.28007125857,36003.38001187643,99,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,102,90,10,NA,9.27168817311263,covered,none,CARE
NW,NG022,Kebbi,NG022019,Wasagu/Danko,non_idp,non_idp_NG022019,520977.7491378784,86829.62485631306,258,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.279319243636266,covered,none,FACT
NW,NG022,Kebbi,NG022020,Yauri,non_idp,non_idp_NG022020,91301.93688201904,15216.989480336508,15,pps,FALSE,FALSE,17,5,6,0.06,1.3,102,102,93,90,10,NA,9.694168108541795,covered,none,FACT
NW,NG022,Kebbi,NG022021,Zuru,non_idp,non_idp_NG022021,313475.44707489014,52245.907845815025,58,pps,FALSE,FALSE,17,13,6,0.06,1.3,102,102,102,90,10,NA,9.275741893366922,covered,none,"IRC, LHI"
NC,NG026,Nasarawa,NG026001,Akwanga,non_idp,non_idp_NG026001,216097.24271011353,36016.20711835226,64,pps,FALSE,FALSE,17,12,6,0.06,1.3,102,102,102,90,10,NA,9.271692818069935,covered,none,CARE
NC,NG026,Nasarawa,NG026002,Awe,non_idp,non_idp_NG026002,184505.57892417908,30750.92982069651,163,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.269460204597344,covered,none,CARE
NC,NG026,Nasarawa,NG026005,Keana,non_idp,non_idp_NG026005,77168.24851989746,12861.374753316244,79,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,102,90,10,NA,9.24818983724393,covered,none,CARE
NC,NG026,Nasarawa,NG026007,Kokona,non_idp,non_idp_NG026007,215165.6350402832,35860.93917338053,164,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.271636368880756,covered,none,CARE
NC,NG026,Nasarawa,NG026008,Lafia,non_idp,non_idp_NG026008,602955.2499828339,100492.54166380563,173,pps,FALSE,FALSE,17,14,6,0.06,1.3,102,102,102,90,10,NA,9.280053836604228,covered,none,CARE
NC,NG026,Nasarawa,NG026010,Nasarawa-Eggon,non_idp,non_idp_NG026010,187935.30894470215,31322.55149078369,85,pps,FALSE,FALSE,17,14,6,0.06,1.3,102,102,102,90,10,NA,9.26973893824368,covered,none,CARE
NC,NG026,Nasarawa,NG026011,Obi,non_idp,non_idp_NG026011,151839.22409439087,25306.537349065144,70,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,104,90,10,NA,9.176279204500332,covered,none,CARE
NC,NG032,Plateau,NG032001,Barikin Ladi,non_idp,non_idp_NG032001,393224.3184814453,65537.38641357422,76,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.277563625911581,covered,none,CRS
NC,NG032,Plateau,NG032002,Bassa,non_idp,non_idp_NG032002,322917.84101867676,53819.64016977946,115,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.27600457424146,covered,none,CRS
NC,NG032,Plateau,NG032003,Bokkos,non_idp,non_idp_NG032003,381707.02362060547,63617.837270100914,112,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.277347580590158,covered,none,CRS
NC,NG032,Plateau,NG032011,Mangu,non_idp,non_idp_NG032011,490441.55071258545,81740.25845209758,111,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.278982816561287,covered,none,COOPI
NC,NG032,Plateau,NG032015,Riyom,non_idp,non_idp_NG032015,263465.5090408325,43910.91817347208,62,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.274036522572269,covered,none,COOPI
NW,NG034,Sokoto,NG034001,Binji,non_idp,non_idp_NG034001,105715.37819671632,17619.229699452717,51,pps,FALSE,FALSE,17,14,6,0.06,1.3,102,102,91,90,10,NA,9.804741207415201,covered,none,FACT
NW,NG034,Sokoto,NG034002,Bodinga,non_idp,non_idp_NG034002,305094.0268135071,50849.00446891785,46,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.275495099314618,covered,none,ACF
NW,NG034,Sokoto,NG034003,Dange-Shuni,non_idp,non_idp_NG034003,388864.90714645386,64810.81785774231,67,pps,FALSE,FALSE,17,14,6,0.06,1.3,102,102,95,90,10,NA,9.61373078179534,covered,none,FACT
NW,NG034,Sokoto,NG034010,Kebbe,non_idp,non_idp_NG034010,156331.7902469635,26055.298374493916,124,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,89,90,10,NA,9.922914843982692,covered,none,FACT
NW,NG034,Sokoto,NG034011,Kware,non_idp,non_idp_NG034011,278132.03718948364,46355.339531580605,46,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,89,90,10,NA,9.930275683819938,covered,none,FACT
NW,NG034,Sokoto,NG034012,Rabah,non_idp,non_idp_NG034012,175607.3538608551,29267.892310142517,132,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.268686234529286,covered,none,ACF
NW,NG034,Sokoto,NG034014,Shagari,non_idp,non_idp_NG034014,203217.82891464233,33869.63815244039,72,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.27086649363532,covered,none,CRS
NW,NG034,Sokoto,NG034015,Silame,non_idp,non_idp_NG034015,94377.22797966003,15729.537996610006,51,pps,FALSE,FALSE,17,14,6,0.06,1.3,102,102,88,90,10,NA,9.968347065214262,covered,none,FACT
NW,NG034,Sokoto,NG034016,Sokoto North,non_idp,non_idp_NG034016,289092.7495651245,48182.12492752075,6,pps,FALSE,FALSE,17,4,6,0.06,1.3,102,102,102,90,10,NA,9.274984175092513,covered,none,DRC
NW,NG034,Sokoto,NG034017,Sokoto South,non_idp,non_idp_NG034017,429367.9567871094,71561.32613118489,6,pps,FALSE,FALSE,17,4,6,0.06,1.3,102,102,102,90,10,NA,9.278166333761103,covered,none,DRC
NW,NG034,Sokoto,NG034018,Tambuwal,non_idp,non_idp_NG034018,312165.556930542,52027.59282175699,110,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.275704197339964,covered,none,ACF
NW,NG034,Sokoto,NG034020,Tureta,non_idp,non_idp_NG034020,143501.92295074463,23916.98715845744,124,pps,FALSE,FALSE,17,18,6,0.06,1.3,102,102,93,90,10,NA,9.704888059009797,covered,none,FACT
NW,NG034,Sokoto,NG034021,Wamako,non_idp,non_idp_NG034021,666756.5336761475,111126.08894602458,49,pps,FALSE,FALSE,17,12,6,0.06,1.3,102,102,102,90,10,NA,9.280500524998747,covered,none,CRS
NW,NG034,Sokoto,NG034022,Wurno,non_idp,non_idp_NG034022,183841.1490058899,30640.191500981648,45,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,93,90,10,NA,9.708998997259144,covered,none,ZOA
NW,NG034,Sokoto,NG034023,Yabo,non_idp,non_idp_NG034023,154293.33128738403,25715.555214564007,51,pps,FALSE,FALSE,17,14,6,0.06,1.3,102,102,91,90,10,NA,9.81266337671039,covered,none,FACT
NE,NG036,Yobe,NG036001,Bade,non_idp,non_idp_NG036001,188139.3825302124,31356.5637550354,71,pps,FALSE,FALSE,17,8,6,0.06,1.3,102,102,102,90,10,NA,9.269755202674187,covered,none,NRC
NE,NG036,Yobe,NG036002,Bursari,non_idp,non_idp_NG036002,263324.2084350586,43887.368072509766,246,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,93,90,10,NA,9.713411205627056,covered,none,FACT
NE,NG036,Yobe,NG036003,Damaturu,non_idp,non_idp_NG036003,472767.0487213135,78794.50812021892,155,pps,FALSE,FALSE,17,10,6,0.06,1.3,102,102,102,90,10,NA,9.278768227027022,covered,none,NRC
NE,NG036,Yobe,NG036004,Fika,non_idp,non_idp_NG036004,226170.173286438,37695.028881073,149,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,102,90,10,NA,9.272273452203013,covered,none,FACT
NE,NG036,Yobe,NG036005,Fune,non_idp,non_idp_NG036005,479309.1031074524,79884.85051790874,348,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.278849500781897,covered,none,FACT
NE,NG036,Yobe,NG036006,Geidam,non_idp,non_idp_NG036006,304823.92838668823,50803.98806444803,249,pps,FALSE,FALSE,17,13,6,0.06,1.3,102,102,88,90,10,NA,9.987468401238143,covered,none,FACT
NE,NG036,Yobe,NG036007,Gujba,non_idp,non_idp_NG036007,202209.0013885498,33701.500231424965,210,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,102,90,10,NA,9.270797319782451,covered,none,NRC
NE,NG036,Yobe,NG036008,Gulani,non_idp,non_idp_NG036008,209589.52132034305,34931.58688672384,140,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.27128799483628,covered,none,FACT
NE,NG036,Yobe,NG036009,Jakusko,non_idp,non_idp_NG036009,298985.25082588196,49830.875137646995,231,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.275306501944502,covered,none,FACT
NE,NG036,Yobe,NG036010,Karasuwa,non_idp,non_idp_NG036010,139192.0453300476,23198.6742216746,99,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.26448650819253,covered,none,FACT
NE,NG036,Yobe,NG036011,Machina,non_idp,non_idp_NG036011,10672.273918151855,1778.7123196919758,16,pps,FALSE,FALSE,16,11,6,0.06,1.3,96,96,96,90,10,NA,9.311239914558548,covered,none,FACT
NE,NG036,Yobe,NG036012,Nangere,non_idp,non_idp_NG036012,200030.41593933103,33338.402656555176,82,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.270645555074859,covered,none,FACT
NE,NG036,Yobe,NG036013,Nguru,non_idp,non_idp_NG036013,202938.7126464844,33823.11877441406,55,pps,FALSE,FALSE,17,10,6,0.06,1.3,102,102,102,90,10,NA,9.270847423904813,covered,none,FACT
NE,NG036,Yobe,NG036014,Potiskum,non_idp,non_idp_NG036014,504638.78034973145,84106.4633916219,46,pps,FALSE,FALSE,17,7,6,0.06,1.3,102,102,102,90,10,NA,9.279144297916943,covered,none,FACT
NE,NG036,Yobe,NG036015,Tarmua,non_idp,non_idp_NG036015,227214.20594596863,37869.0343243281,264,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.272330686851845,covered,none,FACT
NE,NG036,Yobe,NG036016,Yunusari,non_idp,non_idp_NG036016,117792.81175231934,19632.135292053223,117,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.260805632773897,covered,none,FACT
NE,NG036,Yobe,NG036017,Yusufari,non_idp,non_idp_NG036017,135899.5456943512,22649.924282391865,131,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.263995711427265,covered,none,FACT
NW,NG037,Zamfara,NG037001,Anka,non_idp,non_idp_NG037001,200352.65575790405,33392.10929298401,155,pps,FALSE,FALSE,17,14,6,0.06,1.3,102,102,93,90,10,NA,9.710203863019158,covered,none,Solidarités
NW,NG037,Zamfara,NG037002,Bakura,non_idp,non_idp_NG037002,196902.7807159424,32817.13011932373,85,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,91,90,10,NA,9.816391822953388,covered,none,FACT
NW,NG037,Zamfara,NG037003,Birnin Magaji,non_idp,non_idp_NG037003,191211.05641555783,31868.509402592976,82,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,89,90,10,NA,9.925981624936085,covered,none,FACT
NW,NG037,Zamfara,NG037004,Bukkuyum,non_idp,non_idp_NG037004,305631.4310874939,50938.57184791565,195,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.27551132971801,covered,none,FACT
NW,NG037,Zamfara,NG037005,Bungudu,non_idp,non_idp_NG037005,560902.1705169678,93483.6950861613,148,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,90,90,10,NA,9.879633851464844,covered,none,Save the Children
NW,NG037,Zamfara,NG037006,Gummi,non_idp,non_idp_NG037006,308549.54081344604,51424.92346890768,148,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.27559847343915,covered,none,FACT
NW,NG037,Zamfara,NG037007,Gusau,non_idp,non_idp_NG037007,982546.9675827026,163757.82793045044,164,pps,FALSE,FALSE,17,9,6,0.06,1.3,102,102,88,90,10,NA,9.99337548261544,covered,none,INTERSOS
NW,NG037,Zamfara,NG037008,Kaura Namoda,non_idp,non_idp_NG037008,401074.020401001,66845.6700668335,62,pps,FALSE,FALSE,17,14,6,0.06,1.3,102,102,102,90,10,NA,9.27770376022796,covered,none,DRC
NW,NG037,Zamfara,NG037009,Maradun,non_idp,non_idp_NG037009,249163.37823486328,41527.22970581055,151,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,91,90,10,NA,9.819222613583655,covered,none,FACT
NW,NG037,Zamfara,NG037010,Maru,non_idp,non_idp_NG037010,529380.8751220703,88230.14585367839,407,pps,FALSE,FALSE,17,19,6,0.06,1.3,102,102,93,90,10,NA,9.718537547623802,covered,none,INTERSOS
NW,NG037,Zamfara,NG037012,Talata Mafara,non_idp,non_idp_NG037012,342105.08012771606,57017.51335461935,95,pps,FALSE,FALSE,17,13,6,0.06,1.3,102,102,102,90,10,NA,9.276493659461355,covered,none,FACT
NW,NG037,Zamfara,NG037013,Tsafe,non_idp,non_idp_NG037013,356904.43032073975,59484.07172012329,117,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,102,90,10,NA,9.276834958128834,covered,none,IRC
NE,NG002,Adamawa,NG002001,Demsa,idp,idp_NG002001,20573,3420,15,pps,FALSE,FALSE,17,11,6,0.06,1.3,102,102,90,90,10,NA,9.754842211917184,covered,none,FACT
NE,NG002,Adamawa,NG002002,Fufore,idp,idp_NG002002,9949,1605,13,pps,FALSE,FALSE,16,8,6,0.06,1.3,96,96,96,90,10,NA,9.282730855965658,covered,none,FACT
NE,NG002,Adamawa,NG002003,Ganye,idp,idp_NG002003,1176,195,5,pps,FALSE,FALSE,13,4,6,0.06,1.3,78,78,78,90,10,NA,8.245437457124778,covered,none,FACT
NE,NG002,Adamawa,NG002004,Gombi,idp,idp_NG002004,6841,1452,15,pps,FALSE,FALSE,16,10,6,0.06,1.3,96,96,96,90,10,NA,9.251868669241517,covered,none,NRC
NE,NG002,Adamawa,NG002005,Girei,idp,idp_NG002005,18151,3863,16,pps,FALSE,FALSE,17,11,6,0.06,1.3,102,102,102,90,10,NA,9.162508349145384,covered,none,FACT
NE,NG002,Adamawa,NG002006,Guyuk,idp,idp_NG002006,4308,718,9,pps,FALSE,FALSE,16,8,6,0.06,1.3,96,96,96,90,10,NA,8.91392417030714,covered,none,FACT
NE,NG002,Adamawa,NG002007,Hong,idp,idp_NG002007,10164,1781,28,pps,FALSE,FALSE,16,12,6,0.06,1.3,96,96,96,90,10,NA,9.31157771382797,covered,none,NRC
NE,NG002,Adamawa,NG002008,Jada,idp,idp_NG002008,960,160,3,pps,FALSE,FALSE,11,3,6,0.06,1.3,66,66,66,90,10,NA,8.874876824674764,covered,none,FACT
NE,NG002,Adamawa,NG002009,Lamurde,idp,idp_NG002009,5376,896,11,pps,FALSE,FALSE,16,9,6,0.06,1.3,96,96,96,90,10,NA,9.048295942231025,covered,none,NRC
NE,NG002,Adamawa,NG002010,Madagali,idp,idp_NG002010,14760,3088,17,pps,FALSE,FALSE,17,11,6,0.06,1.3,102,102,102,90,10,NA,9.131569699635785,covered,none,Street Child of Nigeria
NE,NG002,Adamawa,NG002011,Maiha,idp,idp_NG002011,9628,1096,10,pps,FALSE,FALSE,16,10,6,0.06,1.3,96,96,96,90,10,NA,9.145896053919014,covered,none,NRC
NE,NG002,Adamawa,NG002012,Mayo-Belwa,idp,idp_NG002012,1748,321,5,pps,FALSE,FALSE,14,5,6,0.06,1.3,84,84,84,90,10,NA,8.804982113932642,covered,none,FACT
NE,NG002,Adamawa,NG002013,Michika,idp,idp_NG002013,3253,920,12,pps,FALSE,FALSE,16,8,6,0.06,1.3,96,96,96,90,10,NA,9.062315355308513,covered,none,NRC
NE,NG002,Adamawa,NG002014,Mubi North,idp,idp_NG002014,10337,2051,7,pps,FALSE,FALSE,17,6,6,0.06,1.3,102,102,102,90,10,NA,9.05311089898522,covered,none,NRC
NE,NG002,Adamawa,NG002015,Mubi South,idp,idp_NG002015,9946,1865,8,pps,FALSE,FALSE,17,5,6,0.06,1.3,102,102,102,90,10,NA,9.029673633242162,covered,none,NRC
NE,NG002,Adamawa,NG002016,Numan,idp,idp_NG002016,25858,3719,8,pps,FALSE,FALSE,17,8,6,0.06,1.3,102,102,102,90,10,NA,9.157742190377913,covered,none,NRC
NE,NG002,Adamawa,NG002017,Shelleng,idp,idp_NG002017,10686,1781,11,pps,FALSE,FALSE,16,7,6,0.06,1.3,96,96,96,90,10,NA,9.31157771382797,covered,none,FACT
NE,NG002,Adamawa,NG002018,Song,idp,idp_NG002018,5180,1216,12,pps,FALSE,FALSE,16,11,6,0.06,1.3,96,96,96,90,10,NA,9.188702550894828,covered,none,FACT
NE,NG002,Adamawa,NG002019,Toungo,idp,idp_NG002019,460,76,2,pps,FALSE,FALSE,8,2,6,0.06,1.3,48,48,48,90,10,NA,8.269832295805344,covered,none,FACT
NE,NG002,Adamawa,NG002020,Yola North,idp,idp_NG002020,11666,2544,6,pps,FALSE,FALSE,17,6,6,0.06,1.3,102,102,102,90,10,NA,9.098472800571471,covered,none,NRC
NE,NG002,Adamawa,NG002021,Yola South,idp,idp_NG002021,18746,3305,13,pps,FALSE,FALSE,17,11,6,0.06,1.3,102,102,102,90,10,NA,9.141707079252646,covered,none,NRC
NC,NG007,Benue,NG007002,Agatu,idp,idp_NG007002,27830,4892,13,pps,FALSE,FALSE,17,7,6,0.06,1.3,102,102,102,90,10,NA,9.18835522236514,covered,none,CRS
NC,NG007,Benue,NG007006,Guma,idp,idp_NG007006,111309,22077,19,pps,FALSE,FALSE,17,9,6,0.06,1.3,102,102,102,90,10,NA,9.263457227652513,covered,none,COOPI
NC,NG007,Benue,NG007008,Gwer West,idp,idp_NG007008,50655,11197,9,pps,FALSE,FALSE,17,6,6,0.06,1.3,102,102,102,90,10,NA,9.242746881919055,covered,none,CRS
NC,NG007,Benue,NG007011,Kwande,idp,idp_NG007011,13591,2247,9,pps,FALSE,FALSE,17,5,6,0.06,1.3,102,102,90,90,10,NA,9.686522222590328,covered,none,Save the Children
NC,NG007,Benue,NG007012,Logo,idp,idp_NG007012,34214,5984,8,pps,FALSE,FALSE,17,8,6,0.06,1.3,102,102,102,90,10,NA,9.206018855457383,covered,none,CRS
NC,NG007,Benue,NG007013,Makurdi,idp,idp_NG007013,54792,13570,17,pps,FALSE,FALSE,17,11,6,0.06,1.3,102,102,102,90,10,NA,9.250101197816521,covered,none,Malteser
